path,target
datasets/roboflow/tetrapak-xczol/train/cc126_jpg.rf.c0045bd1ed2cb07ad13a3a1f5065f9de.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-117-_jpg.rf.ffe9f7fff56df44f314626ab7661d6d6.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/th_true-21-_jpeg_jpg.rf.560a4ebf3aefffd65c01ce2e0a07a871.jpg,Other
datasets/roboflow/egg-tray-count/train/images12_jpg.rf.8463ac37d3590020b885bf3cd2f81e4f.jpg,Other
datasets/roboflow/tetrapak-xczol/train/trai_cay-37-_jpg.rf.95b4d66d3e55800255c70589a9f26ec6.jpg,Other
datasets/roboflow/tetrapak-xczol/train/kh-47-_jpg.rf.15852e333e38331a8951988f27f767e1.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_81_jpg.rf.4da7252bf9d1b4887620b89bccdd2f22.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/a27_jpg.rf.ecd0ea9a9ab438f6bffe206680893763.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_142_jpg.rf.8f64708c29346d53b92df29936fffb10.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/milkbox-80-_jpg.rf.67794cc29c70424d1d5b155d9577e7ca.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-246-_jpg.rf.61fc0c3ef120fe999dc056e9a3875661.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_120_jpg.rf.54e8c003cb8d5c086c28eb6c79b8b6d3.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/Plastic_372_jpg.rf.9c06e698f1778c4c40dcde7b2892d7c9.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_52_jpg.rf.90f0df78a2d3d029c79fedf8407670dc.jpg,Other
datasets/roboflow/tetrapak-xczol/train/juice-48-_jpeg_jpg.rf.6b73574d8a1ce27b2a5c1ad89f562348.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/LINE_ALBUM_test_221220_57_jpg.rf.a695fb5756389eb72d933541a04881bd.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_12_jpg.rf.ccaa8fba0607326d805640fe2371e77b.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/6-_jpg.rf.a27853740965af354280ef75c8e370bb.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm72_jpg.rf.96079cf41999d04e3b06745237daeaa4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_4_jpeg.rf.d233c34e1914bb3dc339c664938a03bc.jpg,Other
datasets/roboflow/tetrapak-xczol/train/images448_jpg.rf.b755dfbc1a3fe9c4cfb9acd1a1f8a2dc.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-295-_jpg.rf.17dcbb12ba96dc9892c13ae02c09cf43.jpg,Other
datasets/roboflow/egg-tray-count/train/images38_jpg.rf.3af09b7d5a434f6116aa99d9eeecd309.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/img_-_58_jpeg.rf.a1cfb71f0185d9c0ca2372ac0a13bde0.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/19_jpeg.rf.ea6ea2170c31317b9dbfe15e244dc4da.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-299-_jpg.rf.f17f607afff11b02107edbb29d304e77.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/17_jpg.rf.c5e6b895cd0f87599db3c48682d96d42.jpg,Other
datasets/roboflow/tetrapak-xczol/train/vfresh-10-_jpg.rf.3975c84abd9ddfaf55e04c5958f7a5ad.jpg,Other
datasets/roboflow/tetrapak-xczol/test/milkbox-106-_jpg.rf.483a6efc61b4d2af9a03d81ac5422ea6.jpg,Other
datasets/roboflow/egg-tray-count/train/images66_jpg.rf.838522157850c2220662a55af3c3ca0b.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-53-_jpg.rf.08fcfe40df959df89f93a157828c21dc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/2_jpeg.rf.e2dafa5a32e732f38508815464e117ff.jpg,Other
datasets/roboflow/egg-tray-count/train/download81_jpg.rf.1901da7e1d76c1a7430f3c64a13e0324.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-157-_jpg.rf.55001dd3521075463ac4f20a738d2bd2.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cc152_jpg.rf.91b6635bafcb32a7f3c2d688edc63796.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_35_jpg.rf.56483d0a1ccd575dc61032be4ba50407.jpg,Other
datasets/roboflow/egg-tray-count/train/images138_jpg.rf.326e1ccc9ac4a67227285c9e845fdde8.jpg,Other
datasets/roboflow/tetrapak-xczol/train/juice-298-_jpg.rf.5eeb1cad16d14978c37b6cf4018ec196.jpg,Other
datasets/roboflow/tetrapak-xczol/train/vina-39-_jpg.rf.9d4b9e762d1490124348cdb6a5f920f6.jpg,Other
datasets/roboflow/egg-tray-count/train/images12_jpg.rf.c57af5be373f4768e3ca247679fbf4e3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/74_jpeg.rf.71f227b1005ba0fd57bb5ee248d59aa1.jpg,Other
datasets/roboflow/tetrapak-xczol/test/cc108_jpg.rf.098136b1257323fdfb5efe2d1e8bb8ec.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_50_jpg.rf.1309535173155a7a082dd511edbd7385.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/th_true-74-_jpg.rf.bbb9e880d750aa7da38d306991fa8a10.jpg,Other
datasets/roboflow/tetrapak-xczol/train/b49_jpg.rf.083a3a62f7c0968d943d3514bf75883c.jpg,Other
datasets/roboflow/tetrapak-xczol/train/a25_jpg.rf.6d8a474bc0c4bb82733343a335c5517c.jpg,Other
datasets/roboflow/tetrapak-xczol/train/o34_jpg.rf.f6373a1ad0a39d39aa3177e22c089b3e.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-307-_jpg.rf.0fc4fd4742e805936e85c51e941788da.jpg,Other
datasets/roboflow/tetrapak-xczol/test/yomost-10-_jpg.rf.28ecd7aa3079a39bcc33005ce1d9008b.jpg,Other
datasets/roboflow/tetrapak-xczol/train/hop-183-_jpg.rf.6f149889fa2677edbe6e41bbeadc8446.jpg,Other
datasets/roboflow/tetrapak-xczol/train/LINE_ALBUM_test_221220_154_jpg.rf.ab1b615c8ccbc31b666d6bf8a05b88b3.jpg,Other
datasets/roboflow/egg-tray-count/train/images-2_jpg.rf.3d930d1ecceb444b627577066e75d402.jpg,Other
datasets/roboflow/tetrapak-xczol/test/cc34_jpg.rf.a347bb31693d6956eed59a3ad3f8b323.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_66_jpg.rf.d15cbfedab83565efe587d5454f89aac.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-344-_jpg.rf.988d3cf734f61affa6fdd403974cf32f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_229_jpg.rf.e02e8c9eb0b90ec5478c962bef55ebd9.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/93_jpeg.rf.c0e805d54b26e1d2d7508607946094b6.jpg,Other
datasets/roboflow/tetrapak-xczol/train/y22_jpg.rf.724513c4076ffa7ca1375513d338499f.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/vfresh-20-_jpg.rf.e4cc7a2f4abe716bdbabd6dee0a7230c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_37_jpg.rf.5361f02fb7db4911872f7f296d53ab3a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_26_jpg.rf.f66a21bfec693eae4eda2167412f62b3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/41_jpeg.rf.1047906b54123aa1fe307dfc3c5c85ad.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_42_jpg.rf.9d68cd31ca538b9b1818bb7b1520e950.jpg,Other
datasets/roboflow/egg-tray-count/train/images77_jpg.rf.c61a634e64ac6ad898c496d1278fe51a.jpg,Other
datasets/roboflow/tetrapak-xczol/test/1-_jpg.rf.ff061098ab0976db2aed7919c965fc34.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/b61_jpg.rf.7bed44b0dd07e99c866c1a5736506ffb.jpg,Other
datasets/roboflow/tetrapak-xczol/train/C_192_jpg.rf.462724b09cba2bbfea682a9203e49dd2.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-169-_jpg.rf.1ea20de3bf7efa8e04002160f6729a28.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm9_jpg.rf.fe2fb9a910832ef5a318fbef1a0bd29a.jpg,Other
datasets/roboflow/tetrapak-xczol/train/c54_jpg.rf.45d89e3ef0fec0fe50d5062aae4ced40.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/10_jpeg.rf.07485e608201a21e9a4bfab6ff9b6264.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/27_jpeg.rf.556474ec4a9505425b5c27d20b48c95d.jpg,Other
datasets/roboflow/tetrapak-xczol/test/b27_jpg.rf.58ad87186b3c644ccbbd7c2f84046ccc.jpg,Other
datasets/roboflow/egg-tray-count/train/images37_jpg.rf.c258d06fa328649e866168c2c15abb64.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_153_jpg.rf.923d55dd2fbfb81f0a8c801f2db3906f.jpg,Other
datasets/roboflow/egg-tray-count/train/images77_jpg.rf.74a5b405b9353397aef4dd033f5eb15d.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm94_jpg.rf.2a194cf8c7440b702dbac2a9a4a73c82.jpg,Other
datasets/roboflow/tetrapak-xczol/train/juice-203-_jpg.rf.c334c23f96f0d1dc6181ee1595b0497d.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/th_true-49-_jpg.rf.aa004625fc2fc77694cd07565678c62e.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_35_jpg.rf.9a53bc5c461036d9249d1a29f95c2052.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-272-_jpg.rf.86e03ff0c0fb145cea5f0c33a7ce14f2.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_114_jpg.rf.342c7259b12fea21406dc22262f61a57.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_127_jpg.rf.fbc3bbd30a40664c36dbe1e6e8eb281c.jpg,Other
datasets/roboflow/tetrapak-xczol/test/LINE_ALBUM_test_221220_46_jpg.rf.b80b27e2fdbe4b7a361a369d5c54504f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_150_jpg.rf.b50c1fe0af5f5ddfc841f172b7e0bb04.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cc158_jpg.rf.3478b991ad31a4c95dd45cdb803e5e33.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-269-_jpg.rf.befc0d75c32ea7859252606dfd087d93.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_184_jpg.rf.d58fd4035b98df4d3e86349c37b5c998.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_9_jpg.rf.a98053d08742387e5b18f1b9ad4946fa.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-228-_jpg.rf.d6da39e79a73d016c43d5466d690861d.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm5_jpg.rf.6fe3a679bef3f12fc1cabfe803e4ffdc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_139_jpg.rf.94cdefef17b7bce76bb82fad5cfcb23c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_62_jpg.rf.ab3ff325dea69787b894d14073aee628.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-241-_jpg.rf.aa5927ce03c3e404e16de09329fbe489.jpg,Other
datasets/roboflow/tetrapak-xczol/train/C_210_jpg.rf.d5594aaa27a4e836842a1530a6786352.jpg,Other
datasets/roboflow/egg-tray-count/valid/images115_jpg.rf.e97b9e1520794b6a118216aaae34ac67.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-161-_jpg.rf.95eb355205ea4207d16906ad464ba938.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/test/LINE_ALBUM_-2_-_199_jpg.rf.8d2b1d4ed4040ec504319aac765fb767.jpg,Other
datasets/roboflow/egg-tray-count/train/download93_jpg.rf.919b49b940b908aefca35781403b94aa.jpg,Other
datasets/roboflow/tetrapak-xczol/train/y7_jpg.rf.ea47930b0290f3b739709f4ea5aebdf1.jpg,Other
datasets/roboflow/tetrapak-xczol/train/fruittree-fresh-fruit-juice-soursop-189lit_jpg.rf.2655919f188f42ea4d8dd6dc3e5019ae.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm13_jpg.rf.91e4a9cab25d05e488749950a37774a5.jpg,Other
datasets/roboflow/egg-tray-count/train/images128_jpg.rf.be03cdc7cc7cf89452b609193695aba3.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-46-_jpg.rf.2e607e4f706b2db80864d93d620b07bf.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_69_jpg.rf.30519c0d3f8d8873e051b24cd3e5b13e.jpg,Other
datasets/roboflow/tetrapak-xczol/test/juice-36-_jpeg_jpg.rf.eb3798555d3d0c69287cb857aef43a5d.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/img_-_55_jpeg.rf.b4167e3c889689e514938aafaaf4703b.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/th_true-6-_jpg.rf.0e11e607bae491042ebbe48ed594327c.jpg,Other
datasets/roboflow/egg-tray-count/train/images119_jpg.rf.0f116aa393c9b1c5032259f867200990.jpg,Other
datasets/roboflow/tetrapak-xczol/train/meadow-32-_jpg.rf.6e259977ecdd757a8b36bfc0886595c6.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-43-_jpg.rf.7d71bd47976e06b55b46be7e21e272b5.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-3-_png_jpg.rf.9be10c42a7fc5b535669762ee2613607.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_3_jpg.rf.475f2fbf14e0d73614b28a42010089d1.jpg,Other
datasets/roboflow/tetrapak-xczol/test/milkbox-29-_jpg.rf.4803fc037c35b5a6a0858b763dca899e.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_61_jpg.rf.632b988628ff3f9886d192e48a02d9b0.jpg,Other
datasets/roboflow/tetrapak-xczol/test/30-_jpg.rf.0ae46c031f165f46e40d72f8c72240b5.jpg,Other
datasets/roboflow/tetrapak-xczol/train/LINE_ALBUM_test_221220_84_jpg.rf.204a9233be29214e5205d35bdf1ff2d0.jpg,Other
datasets/roboflow/tetrapak-xczol/train/trai_cay-22-_jpg.rf.1c56e25a795ac0dccc679e19fa45ea85.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-159-_jpg.rf.4ee5e5ae5c7a3c188db88c7091d6e192.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_84_jpg.rf.7fe29903576837e3dbf074131e0cc20e.jpg,Other
datasets/roboflow/egg-tray-count/valid/images78_jpg.rf.a35f7749af8e096a598555491d8d7003.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_232_jpg.rf.a159575e266e61fb8f5561f17588f51c.jpg,Other
datasets/roboflow/egg-tray-count/train/download117_jpg.rf.31a6433c8ddddad674a5e79262b8c7ec.jpg,Other
datasets/roboflow/egg-tray-count/train/images54_jpg.rf.7ed61f4c4b36899d7d87292cc93de8c9.jpg,Other
datasets/roboflow/tetrapak-xczol/train/B_09_jpg.rf.452e930c797da11bd78830b11c01e86c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/valid/27_jpg.rf.a6532ee616d58583a31f5ba294123d85.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-322-_jpg.rf.79087bf434f74baecdd5c4e8b96a48f6.jpg,Other
datasets/roboflow/tetrapak-xczol/train/klm-143-_jpg.rf.098549bf442d50a731ea69e15cc8cff0.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_53_jpg.rf.0fce9f72992a7b831a036d26e86990c8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_77_jpg.rf.547b1dc604f83d47e03044bd400789c7.jpg,Other
datasets/roboflow/tetrapak-xczol/train/juice-295-_jpg.rf.2973fc3c1474d3f86acfda7050e191d5.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/test/LINE_ALBUM_-2_-_7_jpg.rf.c2d606f4ff0b334527f5e42ea211fd6c.jpg,Other
datasets/roboflow/tetrapak-xczol/train/hop-151-_jpg.rf.ae40a4791893a19344aa086c25a3dc72.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-94-_jpg.rf.1b34d0ed80993dae0c048935a2486154.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_124_jpg.rf.c94f30184f30aac5493e4e7b480d7339.jpg,Other
datasets/roboflow/tetrapak-xczol/train/o59_jpg.rf.e68a1a6b86c856ba5953682b82b655f2.jpg,Other
datasets/roboflow/tetrapak-xczol/train/y10_jpg.rf.cfc0f305619eae7ccaaaebd7f9adcb4b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_37_jpg.rf.11c4463ac7e862bf0bccbc9003e5eddc.jpg,Other
datasets/roboflow/tetrapak-xczol/train/D_15_jpg.rf.1d9e304c359e7f89e3a54095173dc2d1.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/juice-313-_jpg.rf.0ffde3ce6062a1c4c1023aa5bcaf62d6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/valid/55_jpeg.rf.edfe838a28b1bf7bebab578c60c1af1b.jpg,Other
datasets/roboflow/tetrapak-xczol/train/hop-171-_jpg.rf.f45044f1911b818c9d993c57143bd72c.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-229-_jpg.rf.dc7bcc587ce20663d7d0e17db445f649.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-250-_jpg.rf.859b5324b7192d7e91f78cb9cc2b6745.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/24_jpeg.rf.55e7bf5f900103546d5f3552d3f566fb.jpg,Other
datasets/roboflow/tetrapak-xczol/train/hop-200-_jpg.rf.392fe09e84e1796f6c87acfba241fa08.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_118_jpg.rf.ecd242f8dfe5dacbd2c6a1b74f3906ec.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_119_jpg.rf.064026d4ab060e5ef990437b25e7c6ed.jpg,Other
datasets/roboflow/egg-tray-count/train/images139_jpg.rf.6b3b1e0ac2e0ea26211a1a6f7956f3ea.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/mockup-102-_jpg.rf.f5c8a64142f0fc905de5ccbc59f666c1.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-152-_jpg.rf.85bd94b3d2d7b7228c3d1fb1b6f98ada.jpg,Other
datasets/roboflow/tetrapak-xczol/train/o64_jpg.rf.817430d0d851bc70e910f14e5e0c41f0.jpg,Other
datasets/roboflow/egg-tray-count/train/images20_jpg.rf.346168c093a0dce6e9634a85555d8aa5.jpg,Other
datasets/roboflow/tetrapak-xczol/train/fruitjuice-42-_jpg.rf.bf129095e4e0a9f3e087ecc6196f23ab.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_119_jpg.rf.4d07c8e4c585da85efffb91e7e7563c6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_37_jpg.rf.79a2cf16a2789333858e79d0818db39e.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_169_jpg.rf.004001e7dcc49a93a237c7ffb7ffc5ea.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-88-_jpg.rf.d2fa858d5bcb9352c6e478a2738ab809.jpg,Other
datasets/roboflow/egg-tray-count/train/images21_jpg.rf.639c5c4c9b4fe184d3cc43dcff10b2c0.jpg,Other
datasets/roboflow/tetrapak-xczol/train/LINE_ALBUM_test_221220_165_jpg.rf.dbc7079c0b64a80d3e25a1d3971c40db.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-31-_jpg.rf.01fc504305c39f64ea1408e74288b571.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cm109_jpg.rf.c4ca68039a0c3105b217ff9bf4fa6942.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_158_jpg.rf.59239086e7a499b56bdc366fc8a017d3.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/trai_cay-13-_jpg.rf.94c86b71854da911bc71b0dc5bde5524.jpg,Other
datasets/roboflow/tetrapak-xczol/train/images519_jpg.rf.351721accd3bb82def59e148ed6ef1f1.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cc33_jpg.rf.29d72c3c99b0260e6176388b9c9e84f7.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/38_jpeg.rf.193fbe1050731668f07a0be422eb5d24.jpg,Other
datasets/roboflow/tetrapak-xczol/train/hop-195-_jpg.rf.05913720f7b5570d072acec2aa2e15fa.jpg,Other
datasets/roboflow/tetrapak-xczol/test/cm37_jpg.rf.f31c6bfc235bc3cf162b75899c2c5ba3.jpg,Other
datasets/roboflow/tetrapak-xczol/train/klm-210-_jpg.rf.dba032c7f637452b5843cb2768bf6b34.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_156_jpg.rf.461ca8b08a8f515b4b12f938b89e4f2b.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-299-_jpg.rf.d5bf52a7755dae8d2ca6b82984e61d83.jpg,Other
datasets/roboflow/tetrapak-xczol/test/o4_jpg.rf.45a15933db6eb836644b24a4573fe15a.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/b8_jpg.rf.3c8e6f306585d3eac5c970a62e7b7634.jpg,Other
datasets/roboflow/tetrapak-xczol/train/vina-28-_jpg.rf.c2383fc7bd2e6dfd565a8e2f3ac257ac.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/43_jpeg.rf.3776ac85e38f69088bbe9accfb2b180f.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/styrofoam-211-_jpg.rf.d6b32fed7daa1ae42861ed0ec6e26b9b.jpg,Other
datasets/roboflow/egg-tray-count/train/images24_jpg.rf.c43a8dc895f3840911a7a8f35f1e7d1e.jpg,Other
datasets/roboflow/tetrapak-xczol/train/40-_jpg.rf.2087939ef723c5f2de6f9d1db25d10c5.jpg,Other
datasets/roboflow/tetrapak-xczol/train/fruitjuice-84-_jpg.rf.60723a0e38c22baacb21a2eec95f6e42.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-72-_jpg.rf.825e9b0fb0ff5df65dc551c6dc3bc3bb.jpg,Other
datasets/roboflow/egg-tray-count/train/images39_jpg.rf.9a81605e5d5f3592dc13ea0e614feffe.jpg,Other
datasets/roboflow/tetrapak-xczol/valid/hgf-4-_png_jpg.rf.85feedee11987e360e91a216451b4885.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_118_jpg.rf.081bc3dcef2ac0d552b0c6f1205d966f.jpg,Other
datasets/roboflow/egg-tray-count/train/download76_jpg.rf.a8a7499d9c7c46e110797d021045c0a4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/valid/5_jpg.rf.aedf0a3b13564b08320577b351649dcf.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/92_jpeg.rf.e006afb77b452612d0c32203327c3345.jpg,Other
datasets/roboflow/tetrapak-xczol/test/juice-151-_jpg.rf.997534e69988439112a46f6c5763bfd3.jpg,Other
datasets/roboflow/tetrapak-xczol/train/th_true-6-_png_jpg.rf.88cfc36ef205de4eb92a663c5aab1411.jpg,Other
datasets/roboflow/egg-tray-count/train/download93_jpg.rf.b71729626d0f2540508074e3bc3d6fba.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_10_jpg.rf.9ef4b405c414ac519012fc360260bcf1.jpg,Other
datasets/roboflow/tetrapak-xczol/train/cart-114-_jpg.rf.e6c903d988755aece5745ba8b07c9599.jpg,Other
datasets/roboflow/egg-tray-count/train/images114_jpg.rf.00d8acd6b2716c9e7c523ae88ca9cf6b.jpg,Other
datasets/roboflow/egg-tray-count/train/images67_jpg.rf.9212f1fa548fa6009fbb72a7ee5ec0fb.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_164_jpg.rf.0ce7069642cdd3e93f290b81482b57a4.jpg,Other
datasets/roboflow/tetrapak-xczol/train/b58_jpg.rf.ab80cd3f5f302995e1720e91a5f186fc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_73_jpg.rf.228a1c3f8d8110fbc59ee8f6cfe49dc0.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_65_jpg.rf.23880159f0065aa0fc9b0c31244f598e.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_49_jpg.rf.c2b1b37283c381f470f5420b6374a2b4.jpg,Other
datasets/roboflow/tetrapak-xczol/train/64-_jpg.rf.6b1429247b6c38d961ab146abb10af06.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_27_jpeg.rf.a5b6ca9a59d1dbdc6e2e97a252d5d81d.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/Plastic_374_jpg.rf.7c9b707893e204933fb8037c1a830167.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_181_jpg.rf.1131cf73b448e7dee1d1d14b3b4b48bc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_124_jpg.rf.dd93a7a4f81c1f6bc56ef54d5cb448d2.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_105_jpg.rf.b37460d421ca98adc84fc940f3e39a6c.jpg,Other
datasets/roboflow/styrofoam-wfuot/train/img_-_105_jpeg.rf.ed1fb4bf0bc05c2d8d116393790be6fc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_150_jpg.rf.b1f7dfac9c2af6338eb90d018b364856.jpg,Other
datasets/roboflow/tetrapak-xczol/train/o2_jpg.rf.a318d90937e42fd1c67c6cf22b9fd26b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/test/LINE_ALBUM_-2_-_179_jpg.rf.a9648abd2c2679c36f87b14de90b5384.jpg,Other
datasets/roboflow/tetrapak-xczol/train/trai_cay-28-_jpg.rf.598f166918e7d1aacdcb436f97bbdb4b.jpg,Other
datasets/roboflow/tetrapak-xczol/train/LINE_ALBUM_test_221220_163_jpg.rf.3479a6508602a1ab5949122f96650e93.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_17_jpg.rf.fd97260865f636e919efaac32f2f24c6.jpg,Other
datasets/roboflow/tetrapak-xczol/train/b28_jpg.rf.6f4d528688d7a6f3d067a284ae7154b7.jpg,Other
datasets/roboflow/tetrapak-xczol/train/IMG_3465_JPG_jpg.rf.f45950826714bcb322e9b9aaae79dc4c.jpg,Other
